ltmc,ltm_detail,hit_num,url,referrer,cid_v0,native_v10,user_agent_v96,clean_url_v33,mc_inst,visits,cid_v0_inst,native_v10_inst,clean_url_v33_inst
Paid Search,Electricity & Gas,36,https://id.originenergy.com.au/login,https://email.telstra.com/,ps:re:NATBAU:gl,no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",https://id.originenergy.com.au/login,0,1,0,1,1
Email,em:re:reg1112,27,"","",em:re:reg1112,no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",https://www.originenergy.com.au/connect/requests/OC986422,0,1,0,1,1
Internal,originenergy:my-account-setup,5,https://id.originenergy.com.au/u/mfa-sms-challenge,"","",no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",https://id.originenergy.com.au/u/mfa-sms-challenge,0,1,0,1,1
Internal,originenergy:pay,2,https://www.originenergy.com.au/pay/success,"","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/pay,0,1,0,1,1
Email,em:kraken:ebill,19,https://www.originenergy.com.au/my/make-payment/A-92793135/confirm,"","",no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/my/make-payment/A-92793135/confirm,0,1,0,1,1
Email,em:re:pwdless1112,53,https://www.originenergy.com.au/my/move-home/thank-you,"",em:re:pwdless1112,no,Mozilla/5.0 (Android 15; Mobile; rv:142.0) Gecko/142.0 Firefox/142.0,https://www.originenergy.com.au/my/move-home/thank-you,0,1,0,1,1
Email,em:ser:res:sep24:2282,73,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/billing/,0,1,0,1,1
Origin App,None,3,https://www.originenergy.com.au/my/make-payment/A-40A723CD,"","",yes,"Mozilla/5.0 (Linux; Android 14; Nokia XR21 Build/UKQ1.231003.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 14; Nokia XR21 Build/UKQ1.231003.002; wv) AppleWebKit/537.36 (KH",https://www.originenergy.com.au/my/make-payment/A-40A723CD,0,1,0,1,1
Origin App,None,9,"","","",yes,"Mozilla/5.0 (Linux; Android 15; SM-S926B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/138.0.7204.179 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 15; SM-S926B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36",https://www.originenergy.com.au/my/make-payment/A-E0F7023C/select-payment-method,0,1,0,1,1
Internal,originenergy,16,https://www.originenergy.com.au/help-support,"","",no,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",https://www.originenergy.com.au/help-support,0,1,0,1,1
Origin App,None,28,"","","",yes,"Mozilla/5.0 (Linux; Android 14; SM-S918B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 14; SM-S918B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML,",https://www.originenergy.com.au/my/make-payment/A-0F78EA72/confirm,0,1,0,1,1
Offline (Vanity url),vt:re:paymentassistance,31,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/billing/,0,1,0,1,1
Direct,None,21,"","","",no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/connect/change-supply/,0,1,0,1,1
Social Networks,m.facebook.com,3,"",http://m.facebook.com/,sc:re:movcorebaubundle:mt,no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22G90 [FBAN/FBIOS;FBAV/526.0.0.61.97;FBBV/776821927;FBDV/iPhone13,3;FBMD/iPhone;FBSN/iOS;FBSV/18.6.1;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5;FBRV/78076856",https://www.originenergy.com.au/electricity-gas/plans.html,1,1,0,1,1
Paid Search,Electricity & Gas,46,"","",ps:re:NATBAU:gl,no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/my/move-home/personal-details,0,1,0,1,1
Origin App,None,10,"","","",yes,"Mozilla/5.0 (Linux; Android 15; SM-S908E Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 15; SM-S908E Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (",https://www.originenergy.com.au/my/make-payment/A-C23B8710/confirm,0,1,0,1,1
Internal,originenergy:my-account-setup,31,"","","",no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",https://www.originenergy.com.au/sign-up/billing-details,0,1,0,1,1
Origin App,None,10,"","","",yes,"Mozilla/5.0 (Linux; Android 15; SM-A566B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/138.0.7204.179 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 15; SM-A566B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36",https://www.originenergy.com.au/my/payment-settings/frequency,0,1,0,1,1
Natural Search,n:Google:::empty::,20,https://www.originenergy.com.au/pay/select-payment-method,"","",no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",https://www.originenergy.com.au/pay/select-payment-method,0,1,0,1,1
Direct,originenergy:nbn:home,2,https://my-internet.originbroadband.com.au/home,"","","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36 EdgA/139.0.0.0",https:://my-internet.originbroadband.com.au/home,0,1,0,0,1
Natural Search,n:Google:::empty::,54,"",https://www.google.com/,"",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.7 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/my/payment-settings/frequency/ineligible,0,1,0,1,1
Origin App,None,7,https://www.originenergy.com.au/my/make-payment/A-E458914B/confirm,"","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-E458914B/confirm,0,1,0,1,1
Internal,originenergy:my-account:login:success,12,https://www.originenergy.com.au/my/payment-extension/A-F1E66198/select-due-date,"","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/my/payment-extension/A-F1E66198/select-due-date,0,1,0,1,1
Origin App,None,39,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/billing/A-0EAF399D/summary/112187169,0,1,0,1,1
Internal,originenergy:help-support:billing-and-payments:payment-plans:set-up-payment-plan,4,"","","",no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",https://www.originenergy.com.au/auth/,0,1,0,1,1
Origin App,None,17,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-1CADFD8C/select-payment-method,0,1,0,1,1
Email,em:kraken:ebill,4,"","","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_0_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.156 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/pay/select-payment-method,0,1,0,1,1
Origin App,None,11,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-9259C5CB/confirm,0,1,0,1,1
Origin App,None,29,https://www.originenergy.com.au/my/make-payment/A-88831439/confirm,"","",yes,"Mozilla/5.0 (Linux; Android 16; Pixel 8 Pro Build/BP2A.250805.005; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 16; Pixel 8 Pro Build/BP2A.250805.005; wv) AppleWebKit/537.36 (",https://www.originenergy.com.au/my/make-payment/A-88831439/confirm,0,1,0,1,1
Origin App,None,4,https://www.originenergy.com.au/my/make-payment/A-D84A695F/select-payment-method,"","",yes,"Mozilla/5.0 (Linux; Android 14; SM-S906U1 Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 14; SM-S906U1 Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTM",https://www.originenergy.com.au/my/make-payment/A-D84A695F/select-payment-method,0,1,0,1,1
Email,em:re:reg1112,14,https://www.originenergy.com.au/my/reward/coffee,"",em:re:reg1112,no,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/my/reward/coffee,0,1,0,1,1
Internal,originenergy,31,"","","",no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",https://www.originenergy.com.au/my/usage,0,1,0,1,1
Paid Search,Batteries,16,https://www.originenergy.com.au/my/make-payment/A-15AE55EB/success,"",ps:re:newsolar_bau2110:gl,no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/my/make-payment/A-15AE55EB/success,0,1,0,1,1
Origin App,None,10,https://www.originenergy.com.au/my/make-payment/A-5EEB104A,"","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-5EEB104A,0,1,0,1,1
Email,em:re:reg1112,19,"","","",yes,"Mozilla/5.0 (Linux; Android 15; SM-A166P Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.95 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 15; SM-A166P Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (",https://www.originenergy.com.au/my/payment-settings/frequency/ineligible,0,1,0,1,1
Origin App,None,5,https://www.originenergy.com.au/my/make-payment/A-BD230B20,"","",yes,"Mozilla/5.0 (Linux; Android 14; T611B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 14; T611B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like",https://www.originenergy.com.au/my/make-payment/A-BD230B20,0,1,0,1,1
Offline (Vanity url),vt:re:compare,32,https://www.originenergy.com.au/sign-up/confirmation,"",vt:re:compare,no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/sign-up/confirmation,0,1,0,1,1
Internal,None,9,"","","",no,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0,https://www.originenergy.com.au/my/make-payment/A-387EBA66/select-payment-method,0,1,0,1,1
Origin App,None,190,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/,0,1,0,1,1
Social Networks,None,8,https://www.originenergy.com.au/my/self-meter-read/service,"","",yes,"Mozilla/5.0 (Linux; Android 15; SM-S918B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 15; SM-S918B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (",https://www.originenergy.com.au/my/self-meter-read/service,0,1,0,1,1
Natural Search,n:Google:::empty::,37,https://id.originenergy.com.au/login,https://www.google.com/,"",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",https://id.originenergy.com.au/login,0,1,0,1,1
Internal,originenergy,37,https://www.originenergy.com.au/my/bills-payments/A-4E7E0CB8/summary/107116385,"","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/my/bills-payments/A-4E7E0CB8/summary/107116385,0,1,0,1,1
Origin App,None,7,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-9AE73681/select-payment-method,0,1,0,1,1
Internal,originenergy:my-account:login:success,7,"","","",no,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/my/billing/A-5DCA1407/summary/111213693,0,1,0,1,1
Origin App,None,12,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-D6832AE1/select-payment-method,0,1,0,1,1
Origin App,None,11,"","","",yes,"Mozilla/5.0 (Linux; Android 15; SM-S908E Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/138.0.7204.179 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 15; SM-S908E Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36",https://www.originenergy.com.au/my/make-payment/A-1B5861F3/confirm,0,1,0,1,1
Paid Search,Electricity & Gas,14,"",https://www.google.com/,ps:re:NATBAU:gl,no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/electricity-gas/plans.html,0,1,0,1,1
Internal,originenergy:lpg:order:summary:landing,39,"","","",no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",https://www.originenergy.com.au/my/make-lpg-payment/confirm,0,1,0,1,1
Internal,originenergy:help-support:billing-and-payments:making-payments:ways-to-pay-your-bill,23,"","","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/my/refunds,0,1,0,1,1
Natural Search,n:Google:::empty::,51,"",https://www.google.com/,"",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/377.0.781279791 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/my//,0,1,0,1,1
Origin App,None,5,https://www.originenergy.com.au/my/billing,"","",yes,"Mozilla/5.0 (Linux; Android 13; SM-G780G Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 13; SM-G780G Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML,",https://www.originenergy.com.au/my/billing/,0,1,0,1,1
Direct,originenergy:my-account:login:success,18,https://www.originenergy.com.au/my,https://my-internet.originbroadband.com.au/,"",no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/my/,0,1,0,1,1
Origin App,www.originenergy.com.au/internet/plans/,28,https://www.originenergy.com.au/pricing/price-changes,"","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/pricing/price-changes/,0,1,0,1,1
Paid Search,Electricity & Gas,9,"",https://www.google.com/,?ps:re:brandvic_gef_id=Cj0KCQjwh5vFBhCyARIsAHBx2wyCUgQ2w3kS-Q6-j8wJDSITEbk374TKwIAxJxLl63pdpNBXo9JfX3YaAuiLEALw_wcB:G:s&s_kwcid=AL!4533!3!617179502804!e!!g!!origin energy&gclsrc=aw.ds&gad_source=1&gad_campaignid=12462545222&gclid=,no,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0,https://www.originenergy.com.au/electricity-gas/plans.html,0,1,0,1,1
Natural Search,n:Google:::empty::,28,https://www.originenergy.com.au/my/payment-settings,https://www.google.com/,"",no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36",https://www.originenergy.com.au/my/payment-settings,0,1,0,1,1
Origin App,None,3,https://www.originenergy.com.au/my/billing/A-34FE63EB/summary/103140013,"","",yes,"Mozilla/5.0 (Linux; Android 15; CPH2639 Build/AP3A.240617.008; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 15; CPH2639 Build/AP3A.240617.008; wv) AppleWebKit/537.36 (KHTML, l",https://www.originenergy.com.au/my/billing/A-34FE63EB/summary/103140013,0,1,0,1,1
Origin App,None,5,"","","",yes,"Mozilla/5.0 (Linux; Android 11; CPH1979 Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 11; CPH1979 Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, l",https://www.originenergy.com.au/my/usage,0,1,0,1,1
Direct,None,2,"","","",no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",https://www.originenergy.com.au/electric-vehicles/chargers/,0,1,0,1,1
Email,em:kraken:ebill,21,"","","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/pay/success,0,1,0,1,1
Internal,originenergy:help-support:energy-products-and-services:solar-power:solar-feed-in-tariff,9,"","","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/382.0.794785026 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/plan/solar-boost/,0,1,0,1,1
Internal,originenergy:for-home:lpg:lpg-account:track-your-delivery:delivery-tracker,4,"","","",no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",https://www.originenergy.com.au/my/service/lpg/track/0YBK-3J0K,0,1,0,1,1
Paid Search,None,34,https://www.originenergy.com.au/business,https://www.google.com/,?ps:re:brandvic_gef_id=EAIaIQobChMIpN7Kr9-ajwMVJatmAh3v7R57EAAYASABEgI5S_D_BwE:G:s&s_kwcid=AL!4533!3!617118285541!p!!g!!origin+electricity&gclsrc=aw.ds&gad_source=1&gad_campaignid=8245177901&gbraid=0AAAAAD3YqiGe_rfBwmWdMehDVfXfJxDdK&gclid=,no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/business/,0,1,0,1,1
Email,em:re:pwdless1112,32,https://www.originenergy.com.au/my/disconnect/service-selector,https://www.google.com/,em:re:pwdless1112,no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",https://www.originenergy.com.au/my/disconnect/service-selector,0,1,0,1,1
Email,em:kraken:ebill,11,https://www.originenergy.com.au/pay/confirm,"","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/pay/confirm,0,1,0,1,1
Third Party,tp:re:sq_day213004,9,https://www.originenergy.com.au/solar/feed-in-tariff-rates,"",tp:re:sq_day213004,no,"Mozilla/5.0 (iPad; CPU OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/solar/feed-in-tariff-rates/,0,1,0,1,1
Origin App,None,51,"","","",yes,"Mozilla/5.0 (Linux; Android 15; SM-A366B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/138.0.7204.179 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 15; SM-A366B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36",https://www.originenergy.com.au/my/billing/,0,1,0,1,1
Paid Search,Internet,29,https://www.originenergy.com.au/my/billing,"",ps:re:internetFY25BAU2706:gl,no,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",https://www.originenergy.com.au/my/billing/,0,1,0,1,1
